* ====================================================================
* record-id : 20260821-134653-804155b
* testbench : tb_low_side_power_switch.spice (sim/low-side-power-switch, reused verbatim)
* corner    : ss_mc0117_27c_nosupply
* supply    : n/a (no supply rail in this device-level testbench)
* mismatch  : sw_stat_mismatch=1 (sample 117), sw_stat_global=0
* seed      : 20330938
* pdk       : gf180mcuD (/home/ubuntu/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-21T13:46:53Z
* ====================================================================

Note: No compatibility mode selected!


Circuit: *include "corner.spice

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 101
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug 21 13:47:18  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfracds)      ioc_n06_glo     ioc_n06_gmid    ioc_n06_ghi     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	
1	1.0000000000e-02	1.0000000000e-02	1.9806745667e-04	2.2630641929e-04	2.5579210777e-04	
2	2.0000000000e-02	2.0000000000e-02	3.8228880223e-04	4.3860656194e-04	4.9778297927e-04	
3	3.0000000000e-02	3.0000000000e-02	5.5339058129e-04	6.3760185012e-04	7.2661577851e-04	
4	4.0000000000e-02	4.0000000000e-02	7.1204883216e-04	8.2394721150e-04	9.4289403361e-04	
5	5.0000000000e-02	5.0000000000e-02	8.5889298883e-04	9.9825453854e-04	1.1471844086e-03	
6	6.0000000000e-02	6.0000000000e-02	9.9450936235e-04	1.1610958000e-03	1.3400192046e-03	
7	7.0000000000e-02	7.0000000000e-02	1.1194442331e-03	1.3130058807e-03	1.5218986619e-03	
8	8.0000000000e-02	8.0000000000e-02	1.2342064512e-03	1.4544851564e-03	1.6932931025e-03	
9	9.0000000000e-02	9.0000000000e-02	1.3392692734e-03	1.5860017381e-03	1.8546449180e-03	
10	1.0000000000e-01	1.0000000000e-01	1.4350708929e-03	1.7079932368e-03	2.0063703776e-03	
11	1.1000000000e-01	1.1000000000e-01	1.5220125905e-03	1.8208677816e-03	2.1488611996e-03	
12	1.2000000000e-01	1.2000000000e-01	1.6004523352e-03	1.9250038036e-03	2.2824857903e-03	
13	1.3000000000e-01	1.3000000000e-01	1.6706894776e-03	2.0207476728e-03	2.4075899968e-03	
14	1.4000000000e-01	1.4000000000e-01	1.7329328940e-03	2.1084074133e-03	2.5244971127e-03	
15	1.5000000000e-01	1.5000000000e-01	1.7872462417e-03	2.1882390467e-03	2.6335066762e-03	
16	1.6000000000e-01	1.6000000000e-01	1.8335019070e-03	2.2604193192e-03	2.7348912218e-03	
17	1.7000000000e-01	1.7000000000e-01	1.8715118203e-03	2.3249964356e-03	2.8288894156e-03	
18	1.8000000000e-01	1.8000000000e-01	1.9015399205e-03	2.3818221851e-03	2.9156926707e-03	
19	1.9000000000e-01	1.9000000000e-01	1.9247347029e-03	2.4305384220e-03	2.9954201627e-03	
20	2.0000000000e-01	2.0000000000e-01	1.9427482963e-03	2.4708293776e-03	3.0680751002e-03	
21	2.1000000000e-01	2.1000000000e-01	1.9570746856e-03	2.5030016588e-03	3.1334800664e-03	
22	2.2000000000e-01	2.2000000000e-01	1.9687999989e-03	2.5282560407e-03	3.1912261211e-03	
23	2.3000000000e-01	2.3000000000e-01	1.9786547497e-03	2.5482071788e-03	3.2407707809e-03	
24	2.4000000000e-01	2.4000000000e-01	1.9871256275e-03	2.5642997851e-03	3.2818558222e-03	
25	2.5000000000e-01	2.5000000000e-01	1.9945428108e-03	2.5776058902e-03	3.3150144373e-03	
26	2.6000000000e-01	2.6000000000e-01	2.0011364305e-03	2.5888677781e-03	3.3415402251e-03	
27	2.7000000000e-01	2.7000000000e-01	2.0070714691e-03	2.5985935792e-03	3.3629500962e-03	
28	2.8000000000e-01	2.8000000000e-01	2.0124693766e-03	2.6071358139e-03	3.3805534266e-03	
29	2.9000000000e-01	2.9000000000e-01	2.0174217174e-03	2.6147445690e-03	3.3953328761e-03	
30	3.0000000000e-01	3.0000000000e-01	2.0219990039e-03	2.6216016362e-03	3.4079882601e-03	
31	3.1000000000e-01	3.1000000000e-01	2.0262565621e-03	2.6278423055e-03	3.4190134800e-03	
32	3.2000000000e-01	3.2000000000e-01	2.0302385261e-03	2.6335694625e-03	3.4287607867e-03	
33	3.3000000000e-01	3.3000000000e-01	2.0339806207e-03	2.6388628890e-03	3.4374860240e-03	
34	3.4000000000e-01	3.4000000000e-01	2.0375121419e-03	2.6437855380e-03	3.4453788464e-03	
35	3.5000000000e-01	3.5000000000e-01	2.0408573936e-03	2.6483878604e-03	3.4525827069e-03	
36	3.6000000000e-01	3.6000000000e-01	2.0440367493e-03	2.6527108506e-03	3.4592081816e-03	
37	3.7000000000e-01	3.7000000000e-01	2.0470674477e-03	2.6567882342e-03	3.4653419913e-03	
38	3.8000000000e-01	3.8000000000e-01	2.0499641989e-03	2.6606480660e-03	3.4710532200e-03	
39	3.9000000000e-01	3.9000000000e-01	2.0527396520e-03	2.6643139178e-03	3.4763976826e-03	
40	4.0000000000e-01	4.0000000000e-01	2.0554047605e-03	2.6678057740e-03	3.4814210492e-03	
41	4.1000000000e-01	4.1000000000e-01	2.0579690706e-03	2.6711407173e-03	3.4861611182e-03	
42	4.2000000000e-01	4.2000000000e-01	2.0604409524e-03	2.6743334587e-03	3.4906494974e-03	
43	4.3000000000e-01	4.3000000000e-01	2.0628277860e-03	2.6773967539e-03	3.4949128660e-03	
44	4.4000000000e-01	4.4000000000e-01	2.0651361153e-03	2.6803417333e-03	3.4989739347e-03	
45	4.5000000000e-01	4.5000000000e-01	2.0673717751e-03	2.6831781663e-03	3.5028521861e-03	
46	4.6000000000e-01	4.6000000000e-01	2.0695399997e-03	2.6859146765e-03	3.5065644522e-03	
47	4.7000000000e-01	4.7000000000e-01	2.0716455176e-03	2.6885589187e-03	3.5101253704e-03	
48	4.8000000000e-01	4.8000000000e-01	2.0736926364e-03	2.6911177276e-03	3.5135477467e-03	
49	4.9000000000e-01	4.9000000000e-01	2.0756853217e-03	2.6935972451e-03	3.5168428496e-03	
50	5.0000000000e-01	5.0000000000e-01	2.0776272727e-03	2.6960030325e-03	3.5200206508e-03	
51	5.1000000000e-01	5.1000000000e-01	2.0795219981e-03	2.6983401729e-03	3.5230900245e-03	
52	5.2000000000e-01	5.2000000000e-01	2.0813728927e-03	2.7006133671e-03	3.5260589175e-03	
53	5.3000000000e-01	5.3000000000e-01	2.0831833181e-03	2.7028270284e-03	3.5289344965e-03	
54	5.4000000000e-01	5.4000000000e-01	2.0849566871e-03	2.7049853769e-03	3.5317232811e-03	
55	5.5000000000e-01	5.5000000000e-01	2.0866965546e-03	2.7070925379e-03	3.5344312667e-03	
56	5.6000000000e-01	5.6000000000e-01	2.0884067135e-03	2.7091526450e-03	3.5370640435e-03	
57	5.7000000000e-01	5.7000000000e-01	2.0900912975e-03	2.7111699504e-03	3.5396269152e-03	
58	5.8000000000e-01	5.8000000000e-01	2.0917548892e-03	2.7131489419e-03	3.5421250209e-03	
59	5.9000000000e-01	5.9000000000e-01	2.0934026342e-03	2.7150944690e-03	3.5445634628e-03	
60	6.0000000000e-01	6.0000000000e-01	2.0950403595e-03	2.7170118759e-03	3.5469474425e-03	
61	6.1000000000e-01	6.1000000000e-01	2.0966746965e-03	2.7189071433e-03	3.5492824063e-03	
62	6.2000000000e-01	6.2000000000e-01	2.0983132060e-03	2.7207870367e-03	3.5515742016e-03	
63	6.3000000000e-01	6.3000000000e-01	2.0999645055e-03	2.7226592605e-03	3.5538292438e-03	
64	6.4000000000e-01	6.4000000000e-01	2.1016383959e-03	2.7245326173e-03	3.5560546941e-03	
65	6.5000000000e-01	6.5000000000e-01	2.1033459886e-03	2.7264171697e-03	3.5582586469e-03	
66	6.6000000000e-01	6.6000000000e-01	2.1050998291e-03	2.7283244051e-03	3.5604503257e-03	
67	6.7000000000e-01	6.7000000000e-01	2.1069140177e-03	2.7302673985e-03	3.5626402870e-03	
68	6.8000000000e-01	6.8000000000e-01	2.1088043254e-03	2.7322609756e-03	3.5648406284e-03	
69	6.9000000000e-01	6.9000000000e-01	2.1107883038e-03	2.7343218710e-03	3.5670652010e-03	
70	7.0000000000e-01	7.0000000000e-01	2.1128853886e-03	2.7364688822e-03	3.5693298223e-03	
71	7.1000000000e-01	7.1000000000e-01	2.1151169948e-03	2.7387230167e-03	3.5716524889e-03	
72	7.2000000000e-01	7.2000000000e-01	2.1175066042e-03	2.7411076315e-03	3.5740535850e-03	
73	7.3000000000e-01	7.3000000000e-01	2.1200798428e-03	2.7436485626e-03	3.5765560860e-03	
74	7.4000000000e-01	7.4000000000e-01	2.1228645499e-03	2.7463742455e-03	3.5791857546e-03	
75	7.5000000000e-01	7.5000000000e-01	2.1258908359e-03	2.7493158233e-03	3.5819713275e-03	
76	7.6000000000e-01	7.6000000000e-01	2.1291911312e-03	2.7525072434e-03	3.5849446907e-03	
77	7.7000000000e-01	7.7000000000e-01	2.1328002237e-03	2.7559853414e-03	3.5881410422e-03	
78	7.8000000000e-01	7.8000000000e-01	2.1367552868e-03	2.7597899121e-03	3.5915990410e-03	
79	7.9000000000e-01	7.9000000000e-01	2.1410958967e-03	2.7639637673e-03	3.5953609404e-03	
80	8.0000000000e-01	8.0000000000e-01	2.1458640400e-03	2.7685527802e-03	3.5994727055e-03	
81	8.1000000000e-01	8.1000000000e-01	2.1511041110e-03	2.7736059161e-03	3.6039841143e-03	
82	8.2000000000e-01	8.2000000000e-01	2.1568629004e-03	2.7791752505e-03	3.6089488409e-03	
83	8.3000000000e-01	8.3000000000e-01	2.1631895740e-03	2.7853159740e-03	3.6144245221e-03	
84	8.4000000000e-01	8.4000000000e-01	2.1701356436e-03	2.7920863845e-03	3.6204728062e-03	
85	8.5000000000e-01	8.5000000000e-01	2.1777549290e-03	2.7995478676e-03	3.6271593839e-03	
86	8.6000000000e-01	8.6000000000e-01	2.1861035135e-03	2.8077648652e-03	3.6345540036e-03	
87	8.7000000000e-01	8.7000000000e-01	2.1952396913e-03	2.8168048337e-03	3.6427304681e-03	
88	8.8000000000e-01	8.8000000000e-01	2.2052239085e-03	2.8267381909e-03	3.6517666170e-03	
89	8.9000000000e-01	8.9000000000e-01	2.2161186992e-03	2.8376382544e-03	3.6617442928e-03	
90	9.0000000000e-01	9.0000000000e-01	2.2279886149e-03	2.8495811703e-03	3.6727492922e-03	
91	9.1000000000e-01	9.1000000000e-01	2.2409001496e-03	2.8626458341e-03	3.6848713037e-03	
92	9.2000000000e-01	9.2000000000e-01	2.2549216614e-03	2.8769138038e-03	3.6982038327e-03	
93	9.3000000000e-01	9.3000000000e-01	2.2701232890e-03	2.8924692071e-03	3.7128441135e-03	
94	9.4000000000e-01	9.4000000000e-01	2.2865768661e-03	2.9093986414e-03	3.7288930109e-03	
95	9.5000000000e-01	9.5000000000e-01	2.3043558329e-03	2.9277910697e-03	3.7464549115e-03	
96	9.6000000000e-01	9.6000000000e-01	2.3235351448e-03	2.9477377113e-03	3.7656376054e-03	
97	9.7000000000e-01	9.7000000000e-01	2.3441911806e-03	2.9693319287e-03	3.7865521601e-03	
98	9.8000000000e-01	9.8000000000e-01	2.3664016482e-03	2.9926691115e-03	3.8093127867e-03	
99	9.9000000000e-01	9.9000000000e-01	2.3902454901e-03	3.0178465575e-03	3.8340367000e-03	
100	1.0000000000e+00	1.0000000000e+00	2.4158027885e-03	3.0449633517e-03	3.8608439727e-03	
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug 21 13:47:18  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfracds)      ioc_p06_glo     ioc_p06_gmid    ioc_p06_ghi     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	
1	1.0000000000e-02	1.0000000000e-02	-5.747212927e-05	-6.663976950e-05	-7.685538185e-05	
2	2.0000000000e-02	2.0000000000e-02	-1.126284018e-04	-1.310190417e-04	-1.515335716e-04	
3	3.0000000000e-02	3.0000000000e-02	-1.655004619e-04	-1.931670386e-04	-2.240608401e-04	
4	4.0000000000e-02	4.0000000000e-02	-2.161193892e-04	-2.531124853e-04	-2.944630397e-04	
5	5.0000000000e-02	5.0000000000e-02	-2.645157141e-04	-3.108836212e-04	-3.627656127e-04	
6	6.0000000000e-02	6.0000000000e-02	-3.107194321e-04	-3.665082115e-04	-4.289935995e-04	
7	7.0000000000e-02	7.0000000000e-02	-3.547600193e-04	-4.200135576e-04	-4.931716470e-04	
8	8.0000000000e-02	8.0000000000e-02	-3.966664485e-04	-4.714265088e-04	-5.553240166e-04	
9	9.0000000000e-02	9.0000000000e-02	-4.364672069e-04	-5.207734731e-04	-6.154745920e-04	
10	1.0000000000e-01	1.0000000000e-01	-4.741903146e-04	-5.680804289e-04	-6.736468874e-04	
11	1.1000000000e-01	1.1000000000e-01	-5.098633473e-04	-6.133729363e-04	-7.298640553e-04	
12	1.2000000000e-01	1.2000000000e-01	-5.435134625e-04	-6.566761504e-04	-7.841488944e-04	
13	1.3000000000e-01	1.3000000000e-01	-5.751674322e-04	-6.980148340e-04	-8.365238573e-04	
14	1.4000000000e-01	1.4000000000e-01	-6.048516864e-04	-7.374133720e-04	-8.870110591e-04	
15	1.5000000000e-01	1.5000000000e-01	-6.325923726e-04	-7.748957888e-04	-9.356322855e-04	
16	1.6000000000e-01	1.6000000000e-01	-6.584154419e-04	-8.104857664e-04	-9.824090009e-04	
17	1.7000000000e-01	1.7000000000e-01	-6.823467809e-04	-8.442066680e-04	-1.027362358e-03	
18	1.8000000000e-01	1.8000000000e-01	-7.044124207e-04	-8.760815670e-04	-1.070513206e-03	
19	1.9000000000e-01	1.9000000000e-01	-7.246388863e-04	-9.061332848e-04	-1.111882103e-03	
20	2.0000000000e-01	2.0000000000e-01	-7.430538047e-04	-9.343844432e-04	-1.151489323e-03	
21	2.1000000000e-01	2.1000000000e-01	-7.596870080e-04	-9.608575382e-04	-1.189354872e-03	
22	2.2000000000e-01	2.2000000000e-01	-7.745726053e-04	-9.855750505e-04	-1.225498499e-03	
23	2.3000000000e-01	2.3000000000e-01	-7.877529456e-04	-1.008559617e-03	-1.259939715e-03	
24	2.4000000000e-01	2.4000000000e-01	-7.992860662e-04	-1.029834304e-03	-1.292697813e-03	
25	2.5000000000e-01	2.5000000000e-01	-8.092583940e-04	-1.049423071e-03	-1.323791890e-03	
26	2.6000000000e-01	2.6000000000e-01	-8.178011439e-04	-1.067351566e-03	-1.353240884e-03	
27	2.7000000000e-01	2.7000000000e-01	-8.250984905e-04	-1.083648557e-03	-1.381063618e-03	
28	2.8000000000e-01	2.8000000000e-01	-8.313694569e-04	-1.098348535e-03	-1.407278863e-03	
29	2.9000000000e-01	2.9000000000e-01	-8.368280716e-04	-1.111496406e-03	-1.431905423e-03	
30	3.0000000000e-01	3.0000000000e-01	-8.416525100e-04	-1.123155335e-03	-1.454962279e-03	
31	3.1000000000e-01	3.1000000000e-01	-8.459782175e-04	-1.133417496e-03	-1.476468786e-03	
32	3.2000000000e-01	3.2000000000e-01	-8.499050424e-04	-1.142412657e-03	-1.496445021e-03	
33	3.3000000000e-01	3.3000000000e-01	-8.535068243e-04	-1.150304409e-03	-1.514912341e-03	
34	3.4000000000e-01	3.4000000000e-01	-8.568390895e-04	-1.157270009e-03	-1.531894390e-03	
35	3.5000000000e-01	3.5000000000e-01	-8.599444388e-04	-1.163475819e-03	-1.547418928e-03	
36	3.6000000000e-01	3.6000000000e-01	-8.628561973e-04	-1.169062689e-03	-1.561521196e-03	
37	3.7000000000e-01	3.7000000000e-01	-8.656008979e-04	-1.174143283e-03	-1.574249731e-03	
38	3.8000000000e-01	3.8000000000e-01	-8.681999968e-04	-1.178805688e-03	-1.585674625e-03	
39	3.9000000000e-01	3.9000000000e-01	-8.706710862e-04	-1.183118581e-03	-1.595894783e-03	
40	4.0000000000e-01	4.0000000000e-01	-8.730287661e-04	-1.187135875e-03	-1.605037092e-03	
41	4.1000000000e-01	4.1000000000e-01	-8.752852849e-04	-1.190900362e-03	-1.613244098e-03	
42	4.2000000000e-01	4.2000000000e-01	-8.774510175e-04	-1.194446422e-03	-1.620656793e-03	
43	4.3000000000e-01	4.3000000000e-01	-8.795348284e-04	-1.197802021e-03	-1.627401848e-03	
44	4.4000000000e-01	4.4000000000e-01	-8.815443503e-04	-1.200990168e-03	-1.633586443e-03	
45	4.5000000000e-01	4.5000000000e-01	-8.834862025e-04	-1.204030002e-03	-1.639298482e-03	
46	4.6000000000e-01	4.6000000000e-01	-8.853661617e-04	-1.206937597e-03	-1.644609168e-03	
