* ====================================================================
* record-id : 20260821-134653-804155b
* testbench : tb_low_side_power_switch.spice (sim/low-side-power-switch, reused verbatim)
* corner    : ff_mc0000_27c_nosupply
* supply    : n/a (no supply rail in this device-level testbench)
* mismatch  : sw_stat_mismatch=0 (sample 0), sw_stat_global=0
* seed      : 20300821
* pdk       : gf180mcuD (/home/ubuntu/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-21T13:46:53Z
* ====================================================================

Note: No compatibility mode selected!


Circuit: *include "corner.spice

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 101
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug 21 13:47:06  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfracds)      ioc_n06_glo     ioc_n06_gmid    ioc_n06_ghi     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	
1	1.0000000000e-02	1.0000000000e-02	2.7346020060e-04	3.0298074319e-04	3.3246280619e-04	
2	2.0000000000e-02	2.0000000000e-02	5.3028107511e-04	5.8960197809e-04	6.4930627921e-04	
3	3.0000000000e-02	3.0000000000e-02	7.7116934904e-04	8.6052425268e-04	9.5111328711e-04	
4	4.0000000000e-02	4.0000000000e-02	9.9679147669e-04	1.1163724140e-03	1.2384376686e-03	
5	5.0000000000e-02	5.0000000000e-02	1.2077756704e-03	1.3577373293e-03	1.5118055649e-03	
6	6.0000000000e-02	6.0000000000e-02	1.4047138446e-03	1.5851774622e-03	1.7717165923e-03	
7	7.0000000000e-02	7.0000000000e-02	1.5881636859e-03	1.7992204944e-03	2.0186449850e-03	
8	8.0000000000e-02	8.0000000000e-02	1.7586508723e-03	2.0003650865e-03	2.2530407992e-03	
9	9.0000000000e-02	9.0000000000e-02	1.9166712898e-03	2.1890827642e-03	2.4753312176e-03	
10	1.0000000000e-01	1.0000000000e-01	2.0626929366e-03	2.3658198324e-03	2.6859219483e-03	
11	1.1000000000e-01	1.1000000000e-01	2.1971570144e-03	2.5309991449e-03	2.8851986746e-03	
12	1.2000000000e-01	1.2000000000e-01	2.3204773887e-03	2.6850214871e-03	3.0735284842e-03	
13	1.3000000000e-01	1.3000000000e-01	2.4330369278e-03	2.8282662129e-03	3.2512611848e-03	
14	1.4000000000e-01	1.4000000000e-01	2.5351778360e-03	2.9610905647e-03	3.4187303845e-03	
15	1.5000000000e-01	1.5000000000e-01	2.6271804831e-03	3.0838266638e-03	3.5762541791e-03	
16	1.6000000000e-01	1.6000000000e-01	2.7092223567e-03	3.1967742595e-03	3.7241352073e-03	
17	1.7000000000e-01	1.7000000000e-01	2.7813164547e-03	3.3001856014e-03	3.8626596890e-03	
18	1.8000000000e-01	1.8000000000e-01	2.8432903331e-03	3.3942360905e-03	3.9920947685e-03	
19	1.9000000000e-01	1.9000000000e-01	2.8950158298e-03	3.4789730973e-03	4.1126829197e-03	
20	2.0000000000e-01	2.0000000000e-01	2.9369935215e-03	3.5542502437e-03	4.2246311200e-03	
21	2.1000000000e-01	2.1000000000e-01	2.9706569714e-03	3.6197272648e-03	4.3280907344e-03	
22	2.2000000000e-01	2.2000000000e-01	2.9978753552e-03	3.6751371498e-03	4.4231220120e-03	
23	2.3000000000e-01	2.3000000000e-01	3.0203235104e-03	3.7208472405e-03	4.5096389386e-03	
24	2.4000000000e-01	2.4000000000e-01	3.0392588245e-03	3.7581188066e-03	4.5873522912e-03	
25	2.5000000000e-01	2.5000000000e-01	3.0555662610e-03	3.7886728556e-03	4.6558007539e-03	
26	2.6000000000e-01	2.6000000000e-01	3.0698626476e-03	3.8141220453e-03	4.7146327626e-03	
27	2.7000000000e-01	2.7000000000e-01	3.0825836939e-03	3.8357297258e-03	4.7640940716e-03	
28	2.8000000000e-01	2.8000000000e-01	3.0940438412e-03	3.8544165783e-03	4.8052292384e-03	
29	2.9000000000e-01	2.9000000000e-01	3.1044753139e-03	3.8708414940e-03	4.8395362161e-03	
30	3.0000000000e-01	3.0000000000e-01	3.1140534580e-03	3.8854790696e-03	4.8684923171e-03	
31	3.1000000000e-01	3.1000000000e-01	3.1229133883e-03	3.8986767969e-03	4.8933139655e-03	
32	3.2000000000e-01	3.2000000000e-01	3.1311611381e-03	3.9106941059e-03	4.9149258406e-03	
33	3.3000000000e-01	3.3000000000e-01	3.1388812858e-03	3.9217285108e-03	4.9340120396e-03	
34	3.4000000000e-01	3.4000000000e-01	3.1461422829e-03	3.9319331885e-03	4.9510780280e-03	
35	3.5000000000e-01	3.5000000000e-01	3.1530002512e-03	3.9414289571e-03	4.9665011926e-03	
36	3.6000000000e-01	3.6000000000e-01	3.1595017401e-03	3.9503125809e-03	4.9805675690e-03	
37	3.7000000000e-01	3.7000000000e-01	3.1656857626e-03	3.9586626332e-03	4.9934975251e-03	
38	3.8000000000e-01	3.8000000000e-01	3.1715853232e-03	3.9665437106e-03	5.0054635853e-03	
39	3.9000000000e-01	3.9000000000e-01	3.1772285807e-03	3.9740095136e-03	5.0166028745e-03	
40	4.0000000000e-01	4.0000000000e-01	3.1826397456e-03	3.9811051352e-03	5.0270259109e-03	
41	4.1000000000e-01	4.1000000000e-01	3.1878397798e-03	3.9878687858e-03	5.0368229078e-03	
42	4.2000000000e-01	4.2000000000e-01	3.1928469496e-03	3.9943331122e-03	5.0460683598e-03	
43	4.3000000000e-01	4.3000000000e-01	3.1976772675e-03	4.0005262171e-03	5.0548244296e-03	
44	4.4000000000e-01	4.4000000000e-01	3.2023448483e-03	4.0064724586e-03	5.0631434853e-03	
45	4.5000000000e-01	4.5000000000e-01	3.2068622000e-03	4.0121930829e-03	5.0710700275e-03	
46	4.6000000000e-01	4.6000000000e-01	3.2112404645e-03	4.0177067300e-03	5.0786421705e-03	
47	4.7000000000e-01	4.7000000000e-01	3.2154896201e-03	4.0230298435e-03	5.0858927954e-03	
48	4.8000000000e-01	4.8000000000e-01	3.2196186548e-03	4.0281770062e-03	5.0928504569e-03	
49	4.9000000000e-01	4.9000000000e-01	3.2236357195e-03	4.0331612178e-03	5.0995401046e-03	
50	5.0000000000e-01	5.0000000000e-01	3.2275482654e-03	4.0379941299e-03	5.1059836624e-03	
