* ====================================================================
* record-id : 20260808-023237-61e0c25
* testbench : tb_device_mv_fet.spice
* corner    : fs
* temp      : 27 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/home/ubuntu/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-08T02:32:37Z
* ====================================================================

Note: No compatibility mode selected!


Circuit: *include "corner.spice

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  4.82000e-01
No. of Data Rows : 501
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Sat Aug  8 02:32:54  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfrac)        id_vt_n06       id_vt_p06       id_vt_n05       id_vt_p05       id_vt_n33       id_vt_p33       
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	3.9621416776e-13	-5.007481378e-14	6.9603080358e-13	-5.007676951e-14	3.0498941822e-12	-5.987103467e-14	
1	2.0000000000e-03	2.0000000000e-03	5.1282055761e-13	-5.009832371e-14	8.7907687308e-13	-5.009699382e-14	3.6597250140e-12	-6.012670436e-14	
2	4.0000000000e-03	4.0000000000e-03	7.3210327136e-13	-5.014241945e-14	1.1905280311e-12	-5.013145017e-14	4.5554193261e-12	-6.049574713e-14	
3	6.0000000000e-03	6.0000000000e-03	1.0097509497e-12	-5.019830958e-14	1.5668851663e-12	-5.017307192e-14	5.5718084727e-12	-6.091164388e-14	
4	8.0000000000e-03	8.0000000000e-03	1.4017677277e-12	-5.027685994e-14	2.0682944445e-12	-5.022878057e-14	6.8176680374e-12	-6.141657867e-14	
5	1.0000000000e-02	1.0000000000e-02	1.9552322138e-12	-5.038652375e-14	2.7362780139e-12	-5.030254092e-14	8.3447394843e-12	-6.202961295e-14	
6	1.2000000000e-02	1.2000000000e-02	2.7365825401e-12	-5.053962469e-14	3.6261308782e-12	-5.040008186e-14	1.0216412970e-11	-6.277388880e-14	
7	1.4000000000e-02	1.4000000000e-02	3.8395648505e-12	-5.075336759e-14	4.8114822435e-12	-5.052907021e-14	1.2510344622e-11	-6.367750233e-14	
8	1.6000000000e-02	1.6000000000e-02	5.3964371690e-12	-5.105177164e-14	6.3903638668e-12	-5.069964453e-14	1.5321660297e-11	-6.477456426e-14	
9	1.8000000000e-02	1.8000000000e-02	7.5937566514e-12	-5.146836904e-14	8.4932813967e-12	-5.092521189e-14	1.8766876705e-11	-6.610648730e-14	
