* ====================================================================
* record-id : 20260808-023237-61e0c25
* testbench : tb_device_mv_fet.spice
* corner    : ss
* temp      : -40 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/home/ubuntu/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-08T02:32:37Z
* ====================================================================

Note: No compatibility mode selected!


Circuit: *include "corner.spice

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  8.50000e-01
No. of Data Rows : 501
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Sat Aug  8 02:32:53  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfrac)        id_vt_n06       id_vt_p06       id_vt_n05       id_vt_p05       id_vt_n33       id_vt_p33       
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	5.9057238102e-14	-5.000187818e-14	5.9057582192e-14	-5.000189858e-14	5.9160212936e-14	-5.916988953e-14	
1	2.0000000000e-03	2.0000000000e-03	5.9057458952e-14	-5.000109325e-14	5.9057888665e-14	-5.000123728e-14	5.9163070240e-14	-5.916990448e-14	
2	4.0000000000e-03	4.0000000000e-03	5.9057936898e-14	-5.000036350e-14	5.9058476317e-14	-5.000060585e-14	5.9167688324e-14	-5.916992823e-14	
3	6.0000000000e-03	6.0000000000e-03	5.9058586222e-14	-5.000000666e-14	5.9059227463e-14	-5.000006992e-14	5.9173143350e-14	-5.916995607e-14	
4	8.0000000000e-03	8.0000000000e-03	5.9059582706e-14	-5.000001019e-14	5.9060300293e-14	-5.000000729e-14	5.9180200884e-14	-5.916999176e-14	
5	1.0000000000e-02	1.0000000000e-02	5.9061111936e-14	-5.000001559e-14	5.9061832554e-14	-5.000001041e-14	5.9189331691e-14	-5.917003748e-14	
6	1.2000000000e-02	1.2000000000e-02	5.9063458695e-14	-5.000002386e-14	5.9064020971e-14	-5.000001486e-14	5.9201144829e-14	-5.917009606e-14	
7	1.4000000000e-02	1.4000000000e-02	5.9067059982e-14	-5.000003652e-14	5.9067146495e-14	-5.000002122e-14	5.9216427906e-14	-5.917017111e-14	
8	1.6000000000e-02	1.6000000000e-02	5.9072586359e-14	-5.000005589e-14	5.9071610362e-14	-5.000003030e-14	5.9236198102e-14	-5.917026728e-14	
9	1.8000000000e-02	1.8000000000e-02	5.9081066766e-14	-5.000008552e-14	5.9077985581e-14	-5.000004327e-14	5.9261771848e-14	-5.917039050e-14	
10	2.0000000000e-02	2.0000000000e-02	5.9094080031e-14	-5.000013088e-14	5.9087090462e-14	-5.000006178e-14	5.9294851772e-14	-5.917054838e-14	
11	2.2000000000e-02	2.2000000000e-02	5.9114048703e-14	-5.000020027e-14	5.9100093622e-14	-5.000008822e-14	5.9337639720e-14	-5.917075067e-14	
12	2.4000000000e-02	2.4000000000e-02	5.9144689877e-14	-5.000030644e-14	5.9118663923e-14	-5.000012598e-14	5.9392983034e-14	-5.917100987e-14	
13	2.6000000000e-02	2.6000000000e-02	5.9191706871e-14	-5.000046889e-14	5.9145184583e-14	-5.000017989e-14	5.9464563685e-14	-5.917134196e-14	
14	2.8000000000e-02	2.8000000000e-02	5.9263850416e-14	-5.000071742e-14	5.9183058922e-14	-5.000025686e-14	5.9557142771e-14	-5.917176748e-14	
15	3.0000000000e-02	3.0000000000e-02	5.9374546731e-14	-5.000109764e-14	5.9237146941e-14	-5.000036676e-14	5.9676876605e-14	-5.917231268e-14	
16	3.2000000000e-02	3.2000000000e-02	5.9544395257e-14	-5.000167930e-14	5.9314388731e-14	-5.000052366e-14	5.9831725334e-14	-5.917301124e-14	
17	3.4000000000e-02	3.4000000000e-02	5.9805000523e-14	-5.000256910e-14	5.9424694637e-14	-5.000074767e-14	6.0031981148e-14	-5.917390630e-14	
18	3.6000000000e-02	3.6000000000e-02	6.0204850609e-14	-5.000393022e-14	5.9582216308e-14	-5.000106746e-14	6.0290951089e-14	-5.917505312e-14	
19	3.8000000000e-02	3.8000000000e-02	6.0818335066e-14	-5.000601222e-14	5.9807161588e-14	-5.000152401e-14	6.0625839634e-14	-5.917652253e-14	
20	4.0000000000e-02	4.0000000000e-02	6.1759578615e-14	-5.000919678e-14	6.0128385880e-14	-5.000217575e-14	6.1058889519e-14	-5.917840526e-14	
21	4.2000000000e-02	4.2000000000e-02	6.3203661698e-14	-5.001406760e-14	6.0587092157e-14	-5.000310614e-14	6.1618856273e-14	-5.918081758e-14	
22	4.4000000000e-02	4.4000000000e-02	6.5419171240e-14	-5.002151727e-14	6.1242113796e-14	-5.000443424e-14	6.2342914037e-14	-5.918390844e-14	
23	4.6000000000e-02	4.6000000000e-02	6.8818129229e-14	-5.003291072e-14	6.2177457223e-14	-5.000633003e-14	6.3279118743e-14	-5.918786872e-14	
24	4.8000000000e-02	4.8000000000e-02	7.4032573328e-14	-5.005033503e-14	6.3513070825e-14	-5.000903610e-14	6.4489591518e-14	-5.919294297e-14	
25	5.0000000000e-02	5.0000000000e-02	8.2032010665e-14	-5.007698146e-14	6.5420219738e-14	-5.001289865e-14	6.6054632805e-14	-5.919944452e-14	
26	5.2000000000e-02	5.2000000000e-02	9.4303549549e-14	-5.011772934e-14	6.8143435916e-14	-5.001841177e-14	6.8078039112e-14	-5.920777486e-14	
27	5.4000000000e-02	5.4000000000e-02	1.1312813781e-13	-5.018003872e-14	7.2031854621e-14	-5.002628057e-14	7.0693973696e-14	-5.921844840e-14	
28	5.6000000000e-02	5.6000000000e-02	1.4200414993e-13	-5.027531489e-14	7.7583949766e-14	-5.003751132e-14	7.4075845081e-14	-5.923212423e-14	
29	5.8000000000e-02	5.8000000000e-02	1.8629685830e-13	-5.042099396e-14	8.5511394919e-14	-5.005353994e-14	7.8447779711e-14	-5.924964686e-14	
30	6.0000000000e-02	6.0000000000e-02	2.5423412959e-13	-5.064373074e-14	9.6830222960e-14	-5.007641550e-14	8.4099446219e-14	-5.927209831e-14	
31	6.2000000000e-02	6.2000000000e-02	3.5843270210e-13	-5.098427083e-14	1.1299094766e-13	-5.010906190e-14	9.1405209700e-14	-5.930086500e-14	
32	6.4000000000e-02	6.4000000000e-02	5.1823738170e-13	-5.150489670e-14	1.3606428950e-13	-5.015565124e-14	1.0084887985e-13	-5.933772326e-14	
33	6.6000000000e-02	6.6000000000e-02	7.6330539218e-13	-5.230080663e-14	1.6900625023e-13	-5.022213653e-14	1.1305568533e-13	-5.938494912e-14	
34	6.8000000000e-02	6.8000000000e-02	1.1390972979e-12	-5.351750298e-14	2.1603640903e-13	-5.031701162e-14	1.2883358281e-13	-5.944545879e-14	
35	7.0000000000e-02	7.0000000000e-02	1.7152860524e-12	-5.537736133e-14	2.8317775491e-13	-5.045239535e-14	1.4922662349e-13	-5.952298872e-14	
36	7.2000000000e-02	7.2000000000e-02	2.5986301546e-12	-5.822022474e-14	3.7902695578e-13	-5.064557796e-14	1.7558389384e-13	-5.962232638e-14	
37	7.4000000000e-02	7.4000000000e-02	3.9526716703e-12	-6.256542174e-14	5.1585330107e-13	-5.092122724e-14	2.0964857135e-13	-5.974960581e-14	
38	7.6000000000e-02	7.6000000000e-02	6.0278603148e-12	-6.920650485e-14	7.1116634653e-13	-5.131453515e-14	2.5367295925e-13	-5.991268640e-14	
39	7.8000000000e-02	7.8000000000e-02	9.2075899273e-12	-7.935595737e-14	9.8995179918e-13	-5.187570624e-14	3.1056707118e-13	-6.012163816e-14	
40	8.0000000000e-02	8.0000000000e-02	1.4078492379e-11	-9.486619529e-14	1.3878598795e-12	-5.267635931e-14	3.8409054094e-13	-6.038936353e-14	
41	8.2000000000e-02	8.2000000000e-02	2.1537657362e-11	-1.185670405e-13	1.9557508756e-12	-5.381865778e-14	4.7910047645e-13	-6.073239397e-14	
42	8.4000000000e-02	8.4000000000e-02	3.2955963385e-11	-1.547809582e-13	2.7661738558e-12	-5.544833105e-14	6.0187154800e-13	-6.117191069e-14	
43	8.6000000000e-02	8.6000000000e-02	5.0426488011e-11	-2.101095353e-13	3.9225977263e-12	-5.777324409e-14	7.6050933656e-13	-6.173505239e-14	
44	8.8000000000e-02	8.8000000000e-02	7.7141576041e-11	-2.946336998e-13	5.5725589095e-12	-6.108987789e-14	9.6548407854e-13	-6.245659084e-14	
45	9.0000000000e-02	9.0000000000e-02	1.1796382807e-10	-4.237448009e-13	7.9263789606e-12	-6.582108824e-14	1.2303198248e-12	-6.338107760e-14	
46	9.2000000000e-02	9.2000000000e-02	1.8028820276e-10	-6.209371675e-13	1.1283797501e-11	-7.256994288e-14	1.5724841971e-12	-6.456559449e-14	
47	9.4000000000e-02	9.4000000000e-02	2.7533899454e-10	-9.220651951e-13	1.6071843555e-11	-8.219647720e-14	2.0145370320e-12	-6.608327754e-14	
48	9.6000000000e-02	9.6000000000e-02	4.2011255971e-10	-1.381829683e-12	2.2898646817e-11	-9.592711529e-14	2.5856131000e-12	-6.802783183e-14	
49	9.8000000000e-02	9.8000000000e-02	6.4027196806e-10	-2.083654601e-12	3.2629829155e-11	-1.155106420e-13	3.3233358655e-12	-7.051931588e-14	
50	1.0000000000e-01	1.0000000000e-01	9.7443267928e-10	-3.154715022e-12	4.6496835580e-11	-1.434405044e-13	4.2762873131e-12	-7.371155248e-14	
51	1.0200000000e-01	1.0200000000e-01	1.4804596984e-09	-4.788781511e-12	6.6250363915e-11	-1.832716088e-13	5.5071950076e-12	-7.780162313e-14	
52	1.0400000000e-01	1.0400000000e-01	2.2446376444e-09	-7.280907115e-12	9.4377341281e-11	-2.400717099e-13	7.0970440936e-12	-8.304203184e-14	
53	1.0600000000e-01	1.0600000000e-01	3.3948856004e-09	-1.108002313e-11	1.3440722050e-10	-3.210644624e-13	9.1503818320e-12	-8.975628844e-14	
54	1.0800000000e-01	1.0800000000e-01	5.1195749705e-09	-1.686855468e-11	1.9134345482e-10	-4.365453236e-13	1.1802159323e-11	-9.835887243e-14	
55	1.1000000000e-01	1.1000000000e-01	7.6939732794e-09	-2.568268756e-11	2.7226979749e-10	-6.011857648e-13	1.5226554128e-11	-1.093808083e-13	
