* ====================================================================
* record-id : 20260818-011754-03afe04
* testbench : tb_low_side_power_switch.spice
* corner    : ff
* temp      : -40 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/home/ubuntu/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-18T01:17:54Z
* ====================================================================

Note: No compatibility mode selected!


Circuit: *include "corner.spice

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 101
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Tue Aug 18 01:17:54  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(vfracds)      ioc_n06_glo     ioc_n06_gmid    ioc_n06_ghi     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0.0000000000e+00	0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	-0.0000000000e+00	
1	1.0000000000e-02	1.0000000000e-02	3.5004369888e-04	3.9038196571e-04	4.3172823371e-04	
2	2.0000000000e-02	2.0000000000e-02	6.7573948575e-04	7.5649396244e-04	8.3990790397e-04	
3	3.0000000000e-02	3.0000000000e-02	9.7839439967e-04	1.0995807691e-03	1.2256624808e-03	
4	4.0000000000e-02	4.0000000000e-02	1.2592181536e-03	1.4207994425e-03	1.5900425223e-03	
5	5.0000000000e-02	5.0000000000e-02	1.5193274528e-03	1.7212231178e-03	1.9340287945e-03	
6	6.0000000000e-02	6.0000000000e-02	1.7597506751e-03	2.0018447355e-03	2.2585349943e-03	
7	7.0000000000e-02	7.0000000000e-02	1.9814336541e-03	2.2635816164e-03	2.5644108135e-03	
8	8.0000000000e-02	8.0000000000e-02	2.1852459391e-03	2.5072810225e-03	2.8524457116e-03	
9	9.0000000000e-02	9.0000000000e-02	2.3719856920e-03	2.7337261504e-03	3.1233733984e-03	
10	1.0000000000e-01	1.0000000000e-01	2.5423800341e-03	2.9436414544e-03	3.3778767377e-03	
11	1.1000000000e-01	1.1000000000e-01	2.6970754388e-03	3.1376956322e-03	3.6165925707e-03	
12	1.2000000000e-01	1.2000000000e-01	2.8366082831e-03	3.3164997426e-03	3.8401157831e-03	
13	1.3000000000e-01	1.3000000000e-01	2.9613374685e-03	3.4805962046e-03	4.0490017165e-03	
14	1.4000000000e-01	1.4000000000e-01	3.0713142414e-03	3.6304309378e-03	4.2437656396e-03	
15	1.5000000000e-01	1.5000000000e-01	3.1661063186e-03	3.7662946098e-03	4.4248772194e-03	
16	1.6000000000e-01	1.6000000000e-01	3.2448439067e-03	3.8882122461e-03	4.5927463843e-03	
